"","Plot","Year","Treat","Trt.num","Spray_frequency","log_biomass","AUDPS_parasite","Anthracnose","Rhiz","Rust","grass_zscore","NMDS1","NMDS2"
"160","58","2017","CRP",4,"Pucc_epi",2.96987130992849,100.673698957329,91.6985577143907,9.37615176151761,13.9195856873823,NA,-0.144048296357434,-0.0537679926614237
"161","58","2018","CRP",4,"Pucc_epi",3.01972885762288,92.7231728537699,89.9769601112884,0.447761194029852,9.71103896103897,NA,0.10247313006874,-0.508488083211558
"162","58","2019","CRP",4,"Pucc_epi",3.00216606175651,20.4095296671738,13.6666255297608,2.22968580715059,0,NA,0.248424095486558,-1.31650565634005
"163","59","2017","Control",1,"Always",2.85733249643127,84.2403582742451,79.2141823208485,7.20193439874037,7.95755968169762,NA,-0.195598957765128,0.0238560893964337
"164","59","2018","Control",1,"Always",3.06339641528395,82.6965915528235,81.7806653737395,0.526315789473684,1.16883116883117,NA,-0.0796779020789331,-0.0662270314963902
"165","59","2019","Control",1,"Always",3.16790781000148,8.03166510374464,7.0939361660157,0.476190476190477,0,NA,-0.117902168090932,-0.0687050776500126
"166","6","2017","CR->P",3,"Rhiz_epi",2.85904482081581,118.488486025243,112.982244932314,10.0725219912526,16.6080765639589,NA,-0.163939137206195,0.0507570012380642
"167","6","2018","CR->P",3,"Rhiz_epi",2.90212995015791,122.596202162257,118.416163023314,0.410958904109589,31.3870406610133,NA,-0.0312830225737042,0.0671653475134498
"168","6","2019","CR->P",3,"Rhiz_epi",3.08742645703629,37.8350981266362,37.8350981266362,0.483870967741935,0.931632161771787,NA,-0.0469837603870358,0.128911465486101
"169","60","2017","CRP",4,"Pucc_epi",2.89765149905392,83.0392078681552,79.6503467292941,6.17586068901858,2.53021978021978,NA,-0.211416476641804,0.0672076336505526
"170","60","2018","CRP",4,"Pucc_epi",3.07660221824917,79.5122787634942,77.2271729528772,0.834603658536585,7.6829268292683,NA,-0.13197729602682,-0.00470265589167261
"171","60","2019","CRP",4,"Pucc_epi",2.97081161087252,5.71920317125797,3.05775503035777,1.42857142857143,0,NA,-0.118153212735362,0.0166942458127958
"172","61","2017","CR->P",3,"Rhiz_epi",2.91993766748032,110.159151958357,104.316240080963,20.1952587875632,21.033798576902,NA,-0.168440383257699,-0.0173114989203565
