"","Year","Month","Treatment","Plot","prevalence_within_plot","total_leaves","total_infected"
"1750","19","May","Control","20",0.622641509433962,53,33
"1751","19","May","Control","23",0.74,50,37
"1752","19","May","Control","29",0.630434782608696,46,29
"1753","19","May","Control","30",0.612244897959184,49,30
"1754","19","May","Control","38",0.765957446808511,47,36
"1755","19","May","Control","44",0.658536585365854,41,27
"1756","19","May","Control","46",0.833333333333333,48,40
"1757","19","May","Control","54",0.772727272727273,44,34
"1758","19","May","Control","55",0.75,44,33
"1759","19","May","Control","62",0.686274509803922,51,35
"1760","19","May","Control","63",0.604166666666667,48,29
"1761","19","May","CR_P","2",0.0555555555555556,54,3
"1762","19","May","CR_P","6",0.0740740740740741,54,4
"1763","19","May","CR_P","14",0.0188679245283019,53,1
"1764","19","May","CR_P","15",0.0185185185185185,54,1
"1765","19","May","CR_P","17",0.0384615384615385,52,2
"1766","19","May","CR_P","18",0.0161290322580645,62,1
"1767","19","May","CR_P","25",0.0338983050847458,59,2
"1768","19","May","CR_P","26",0.0701754385964912,57,4
"1769","19","May","CR_P","28",0.0178571428571429,56,1
"1770","19","May","CR_P","34",0.0181818181818182,55,1
"1771","19","May","CR_P","35",0.0555555555555556,54,3
"1772","19","May","CR_P","37",0.122448979591837,49,6
"1773","19","May","CR_P","39",0,53,0
"1774","19","May","CR_P","47",0.0192307692307692,52,1
"1775","19","May","CR_P","51",0.0350877192982456,57,2
"1776","19","May","CR_P","61",0.0526315789473684,57,3
"1777","19","May","CRP","3",0.145833333333333,48,7
"1778","19","May","CRP","5",0.150943396226415,53,8
"1779","19","May","CRP","8",0.0377358490566038,53,2
"1780","19","May","CRP","9",0.103448275862069,58,6
"1781","19","May","CRP","24",0.0384615384615385,52,2
"1782","19","May","CRP","27",0.0576923076923077,52,3
"1783","19","May","CRP","32",0.0181818181818182,55,1
"1784","19","May","CRP","33",0,57,0
"1785","19","May","CRP","41",0.0576923076923077,52,3
"1786","19","May","CRP","42",0,49,0
"1787","19","May","CRP","45",0.0416666666666667,48,2
"1788","19","May","CRP","48",0.0588235294117647,51,3
"1789","19","May","CRP","49",0.107142857142857,56,6
"1790","19","May","CRP","58",0.0327868852459016,61,2
"1791","19","May","CRP","60",0,52,0
"1792","19","May","CRP","64",0,54,0
"1793","19","November","Always_sprayed","4",0.0185185185185185,54,1
"1794","19","November","Always_sprayed","10",0,49,0
"1795","19","November","Always_sprayed","11",0,53,0
"1796","19","November","Always_sprayed","19",0,52,0
"1797","19","November","Always_sprayed","21",0.0181818181818182,55,1
"1798","19","November","Always_sprayed","22",0.0555555555555556,54,3
"1799","19","November","Always_sprayed","31",0,55,0
"1800","19","November","Always_sprayed","36",0.0175438596491228,57,1
"1801","19","November","Always_sprayed","40",0,46,0
"1802","19","November","Always_sprayed","43",0,57,0
"1803","19","November","Always_sprayed","50",0,52,0
"1804","19","November","Always_sprayed","52",0.0169491525423729,59,1
"1805","19","November","Always_sprayed","53",0,53,0
"1806","19","November","Always_sprayed","56",0.0178571428571429,56,1
"1807","19","November","Always_sprayed","57",0,48,0
"1808","19","November","Always_sprayed","59",0,51,0
"1809","19","November","Control","1",0.0181818181818182,55,1
"1810","19","November","Control","7",0.0357142857142857,56,2
"1811","19","November","Control","12",0,53,0
"1812","19","November","Control","13",0.0192307692307692,52,1
"1813","19","November","Control","16",0.0185185185185185,54,1
"1814","19","November","Control","20",0,49,0
"1815","19","November","Control","23",0.0727272727272727,55,4
"1816","19","November","Control","29",0,49,0
"1817","19","November","Control","30",0.04,50,2
"1818","19","November","Control","38",0,47,0
"1819","19","November","Control","44",0.0576923076923077,52,3
"1820","19","November","Control","46",0,47,0
"1821","19","November","Control","54",0.0212765957446809,47,1
"1822","19","November","Control","55",0.0185185185185185,54,1
"1823","19","November","Control","62",0,55,0
"1824","19","November","Control","63",0.0454545454545455,44,2
"1825","19","November","CR_P","2",0.0181818181818182,55,1
"1826","19","November","CR_P","6",0,50,0
"1827","19","November","CR_P","14",0,50,0
"1828","19","November","CR_P","15",0.0363636363636364,55,2
"1829","19","November","CR_P","17",0.0754716981132075,53,4
"1830","19","November","CR_P","18",0.0181818181818182,55,1
"1831","19","November","CR_P","25",0.0576923076923077,52,3
"1832","19","November","CR_P","26",0.0185185185185185,54,1
"1833","19","November","CR_P","28",0,54,0
"1834","19","November","CR_P","34",0,54,0
"1835","19","November","CR_P","35",0.0188679245283019,53,1
"1836","19","November","CR_P","37",0,52,0
"1837","19","November","CR_P","39",0,54,0
"1838","19","November","CR_P","47",0,52,0
"1839","19","November","CR_P","51",0.0588235294117647,51,3
"1840","19","November","CR_P","61",0.0222222222222222,45,1
"1841","19","November","CRP","3",0,50,0
"1842","19","November","CRP","5",0,50,0
"1843","19","November","CRP","8",0.0181818181818182,55,1
"1844","19","November","CRP","9",0,52,0
"1845","19","November","CRP","24",0.0384615384615385,52,2
"1846","19","November","CRP","27",0,56,0
"1847","19","November","CRP","32",0,54,0
"1848","19","November","CRP","33",0.0377358490566038,53,2
"1849","19","November","CRP","41",0,55,0
"1850","19","November","CRP","42",0,52,0
"1851","19","November","CRP","45",0,49,0
"1852","19","November","CRP","48",0,54,0
"1853","19","November","CRP","49",0.0576923076923077,52,3
"1854","19","November","CRP","58",0.0754716981132075,53,4
"1855","19","November","CRP","60",0,53,0
"1856","19","November","CRP","64",0,52,0
"1857","19","October","Always_sprayed","4",0,61,0
"1858","19","October","Always_sprayed","10",0.0333333333333333,60,2
"1859","19","October","Always_sprayed","11",0,63,0
"1860","19","October","Always_sprayed","19",0,62,0
"1861","19","October","Always_sprayed","21",0,62,0
"1862","19","October","Always_sprayed","22",0,61,0
"1863","19","October","Always_sprayed","31",0,58,0
"1864","19","October","Always_sprayed","36",0,66,0
"1865","19","October","Always_sprayed","40",0,63,0
"1866","19","October","Always_sprayed","43",0.0172413793103448,58,1
"1867","19","October","Always_sprayed","50",0.0149253731343284,67,1
"1868","19","October","Always_sprayed","52",0.0136986301369863,73,1
"1869","19","October","Always_sprayed","53",0,61,0
"1870","19","October","Always_sprayed","56",0,67,0
"1871","19","October","Always_sprayed","57",0.0576923076923077,52,3
"1872","19","October","Always_sprayed","59",0.0153846153846154,65,1
"1873","19","October","Control","1",0.446428571428571,56,25
"1874","19","October","Control","7",0.552238805970149,67,37
"1875","19","October","Control","12",0.5,60,30
"1876","19","October","Control","13",0.517241379310345,58,30
"1877","19","October","Control","16",0.5,68,34
"1878","19","October","Control","20",0.403508771929825,57,23
"1879","19","October","Control","23",0.573770491803279,61,35
"1880","19","October","Control","29",0.442622950819672,61,27
"1881","19","October","Control","30",0.474576271186441,59,28
"1882","19","October","Control","38",0.462686567164179,67,31
"1883","19","October","Control","44",0.5,64,32
"1884","19","October","Control","46",0.557377049180328,61,34
"1885","19","October","Control","54",0.612903225806452,62,38
"1886","19","October","Control","55",0.389830508474576,59,23
"1887","19","October","Control","62",0.442622950819672,61,27
"1888","19","October","Control","63",0.571428571428571,56,32
"1889","19","October","CR_P","2",0.17741935483871,62,11
"1890","19","October","CR_P","6",0.290322580645161,62,18
"1891","19","October","CR_P","14",0.105263157894737,57,6
"1892","19","October","CR_P","15",0,67,0
"1893","19","October","CR_P","17",0.169491525423729,59,10
"1894","19","October","CR_P","18",0.149253731343284,67,10
"1895","19","October","CR_P","25",0.181818181818182,66,12
"1896","19","October","CR_P","26",0.227272727272727,66,15
"1897","19","October","CR_P","28",0.123076923076923,65,8
"1898","19","October","CR_P","34",0.161290322580645,62,10
"1899","19","October","CR_P","35",0.09375,64,6
"1900","19","October","CR_P","37",0.377049180327869,61,23
"1901","19","October","CR_P","39",0.246153846153846,65,16
"1902","19","October","CR_P","47",0.27536231884058,69,19
"1903","19","October","CR_P","51",0.333333333333333,63,21
"1904","19","October","CR_P","61",0.368421052631579,57,21
"1905","19","October","CRP","3",0.0327868852459016,61,2
"1906","19","October","CRP","5",0,62,0
"1907","19","October","CRP","8",0.0952380952380952,63,6
"1908","19","October","CRP","9",0.037037037037037,54,2
"1909","19","October","CRP","24",0.078125,64,5
"1910","19","October","CRP","27",0.0327868852459016,61,2
"1911","19","October","CRP","32",0,64,0
"1912","19","October","CRP","33",0.032258064516129,62,2
"1913","19","October","CRP","41",0.0441176470588235,68,3
"1914","19","October","CRP","42",0,60,0
"1915","19","October","CRP","45",0,60,0
"1916","19","October","CRP","48",0,61,0
"1917","19","October","CRP","49",0,65,0
"1918","19","October","CRP","58",0.0338983050847458,59,2
"1919","19","October","CRP","60",0.0153846153846154,65,1
"1920","19","October","CRP","64",0.0384615384615385,52,2
"1921","19","September","Always_sprayed","4",0.126984126984127,63,8
"1922","19","September","Always_sprayed","10",0.126984126984127,63,8
"1923","19","September","Always_sprayed","11",0.140625,64,9
"1924","19","September","Always_sprayed","19",0.0135135135135135,74,1
"1925","19","September","Always_sprayed","21",0,63,0
"1926","19","September","Always_sprayed","22",0,67,0
"1927","19","September","Always_sprayed","31",0,60,0
"1928","19","September","Always_sprayed","36",0.0298507462686567,67,2
"1929","19","September","Always_sprayed","40",0.03125,64,2
"1930","19","September","Always_sprayed","43",0.0163934426229508,61,1
"1931","19","September","Always_sprayed","50",0.046875,64,3
"1932","19","September","Always_sprayed","52",0,72,0
"1933","19","September","Always_sprayed","53",0.0307692307692308,65,2
"1934","19","September","Always_sprayed","56",0.0142857142857143,70,1
"1935","19","September","Always_sprayed","57",0,61,0
"1936","19","September","Always_sprayed","59",0,67,0
"1937","19","September","Control","1",0.685185185185185,54,37
"1938","19","September","Control","7",0.603448275862069,58,35
"1939","19","September","Control","12",0.540983606557377,61,33
"1940","19","September","Control","13",0.62,50,31
"1941","19","September","Control","16",0.45,60,27
"1942","19","September","Control","20",0.368421052631579,57,21
"1943","19","September","Control","23",0.507936507936508,63,32
"1944","19","September","Control","29",0.603448275862069,58,35
"1945","19","September","Control","30",0.745098039215686,51,38
"1946","19","September","Control","38",0.578947368421053,57,33
"1947","19","September","Control","44",0.466666666666667,60,28
"1948","19","September","Control","46",0.688524590163934,61,42
"1949","19","September","Control","54",0.727272727272727,55,40
"1950","19","September","Control","55",0.758064516129032,62,47
"1951","19","September","Control","62",0.625,56,35
"1952","19","September","Control","63",0.690909090909091,55,38
"1953","19","September","CR_P","2",0.540983606557377,61,33
"1954","19","September","CR_P","6",0.112903225806452,62,7
"1955","19","September","CR_P","14",0.292307692307692,65,19
"1956","19","September","CR_P","15",0.129032258064516,62,8
"1957","19","September","CR_P","17",0.0344827586206897,58,2
"1958","19","September","CR_P","18",0.327868852459016,61,20
"1959","19","September","CR_P","25",0.455882352941176,68,31
"1960","19","September","CR_P","26",0.46969696969697,66,31
"1961","19","September","CR_P","28",0.155172413793103,58,9
"1962","19","September","CR_P","34",0.183098591549296,71,13
"1963","19","September","CR_P","35",0.171875,64,11
"1964","19","September","CR_P","37",0.290322580645161,62,18
"1965","19","September","CR_P","39",0.114285714285714,70,8
"1966","19","September","CR_P","47",0.421875,64,27
"1967","19","September","CR_P","51",0.557142857142857,70,39
"1968","19","September","CR_P","61",0.483870967741935,62,30
"1969","19","September","CRP","3",0.0677966101694915,59,4
"1970","19","September","CRP","5",0.028169014084507,71,2
"1971","19","September","CRP","8",0.0142857142857143,70,1
"1972","19","September","CRP","9",0.0689655172413793,58,4
"1973","19","September","CRP","24",0.0526315789473684,57,3
"1974","19","September","CRP","27",0.0793650793650794,63,5
"1975","19","September","CRP","32",0,69,0
"1976","19","September","CRP","33",0.0597014925373134,67,4
"1977","19","September","CRP","41",0.0307692307692308,65,2
"1978","19","September","CRP","42",0,58,0
"1979","19","September","CRP","45",0.0517241379310345,58,3
"1980","19","September","CRP","48",0.0327868852459016,61,2
"1981","19","September","CRP","49",0.0757575757575758,66,5
"1982","19","September","CRP","58",0,63,0
"1983","19","September","CRP","60",0,65,0
"1984","19","September","CRP","64",0.0555555555555556,54,3
